{'timestamp': '2025-07-26T15:21:27', 'printer_id': 'EE-Printer-1', 'user_id': 'student_040', 'pages': 20, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T13:47:17', 'printer_id': 'LA-Printer-2', 'user_id': 'student_032', 'pages': 2, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.1, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-26T14:17:43', 'printer_id': 'CS-Printer-3', 'user_id': 'student_179', 'pages': 5, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.25, 'location': 'Computer Science'}
{'timestamp': '2025-08-10T06:40:13', 'printer_id': 'EE-Printer-3', 'user_id': 'student_002', 'pages': 4, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.2, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-25T11:35:34', 'printer_id': 'LA-Printer-1', 'user_id': 'student_175', 'pages': 11, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.22, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T14:15:19', 'printer_id': 'CS-Printer-1', 'user_id': 'student_156', 'pages': 10, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.2, 'location': 'Computer Science'}
{'timestamp': '2025-07-28T06:13:06', 'printer_id': 'CS-Printer-1', 'user_id': 'student_131', 'pages': 10, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.2, 'location': 'Computer Science'}
{'timestamp': '2025-07-24T07:00:11', 'printer_id': 'CS-Printer-1', 'user_id': 'student_181', 'pages': 17, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.34, 'location': 'Computer Science'}
{'timestamp': '2025-08-06T09:06:53', 'printer_id': 'EE-Printer-3', 'user_id': 'student_155', 'pages': 11, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-31T08:34:01', 'printer_id': 'LA-Printer-2', 'user_id': 'staff_005', 'pages': 2, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.1, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-22T11:00:59', 'printer_id': 'LA-Printer-2', 'user_id': 'student_183', 'pages': 3, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.06, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-07T13:46:00', 'printer_id': 'EE-Printer-2', 'user_id': 'student_062', 'pages': 2, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.1, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T05:03:51', 'printer_id': 'CS-Printer-3', 'user_id': 'student_194', 'pages': 2, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.04, 'location': 'Computer Science'}
{'timestamp': '2025-08-04T05:35:07', 'printer_id': 'EE-Printer-2', 'user_id': 'staff_002', 'pages': 30, 'document_name': 'Resume.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.6, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-01T00:25:07', 'printer_id': 'EE-Printer-1', 'user_id': 'student_165', 'pages': 4, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.08, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T15:19:03', 'printer_id': 'EE-Printer-2', 'user_id': 'student_006', 'pages': 16, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T12:20:54', 'printer_id': 'LA-Printer-1', 'user_id': 'staff_010', 'pages': 25, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.25, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-28T10:04:09', 'printer_id': 'CS-Printer-3', 'user_id': 'student_171', 'pages': 18, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-08-05T15:21:43', 'printer_id': 'CS-Printer-3', 'user_id': 'student_091', 'pages': 15, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.3, 'location': 'Computer Science'}
{'timestamp': '2025-07-24T11:39:23', 'printer_id': 'EE-Printer-3', 'user_id': 'student_167', 'pages': 21, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Error', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-19T09:19:15', 'printer_id': 'LA-Printer-1', 'user_id': 'student_100', 'pages': 16, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.32, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-14T14:51:43', 'printer_id': 'LA-Printer-2', 'user_id': 'student_198', 'pages': 19, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.95, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-03T02:37:14', 'printer_id': 'LA-Printer-1', 'user_id': 'student_099', 'pages': 5, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.1, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-28T00:39:30', 'printer_id': 'EE-Printer-3', 'user_id': 'staff_018', 'pages': 10, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.5, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-05T03:12:07', 'printer_id': 'CS-Printer-2', 'user_id': 'student_162', 'pages': 14, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.28, 'location': 'Computer Science'}
{'timestamp': '2025-08-01T13:42:55', 'printer_id': 'EE-Printer-3', 'user_id': 'student_098', 'pages': 18, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.36, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-08T08:33:13', 'printer_id': 'EE-Printer-1', 'user_id': 'student_156', 'pages': 17, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.85, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-16T05:13:49', 'printer_id': 'CS-Printer-2', 'user_id': 'student_138', 'pages': 6, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-08-06T01:15:48', 'printer_id': 'CS-Printer-3', 'user_id': 'student_082', 'pages': 24, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.48, 'location': 'Computer Science'}
{'timestamp': '2025-07-18T10:18:22', 'printer_id': 'CS-Printer-3', 'user_id': 'student_028', 'pages': 6, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.3, 'location': 'Computer Science'}
{'timestamp': '2025-07-21T01:08:44', 'printer_id': 'EE-Printer-3', 'user_id': 'student_091', 'pages': 3, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.15, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-11T09:45:35', 'printer_id': 'CS-Printer-1', 'user_id': 'student_168', 'pages': 9, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.18, 'location': 'Computer Science'}
{'timestamp': '2025-08-09T14:34:55', 'printer_id': 'CS-Printer-2', 'user_id': 'student_077', 'pages': 27, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.54, 'location': 'Computer Science'}
{'timestamp': '2025-08-11T07:56:00', 'printer_id': 'EE-Printer-3', 'user_id': 'student_008', 'pages': 18, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.9, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-06T08:39:06', 'printer_id': 'LA-Printer-2', 'user_id': 'student_083', 'pages': 21, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.05, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-15T10:20:02', 'printer_id': 'CS-Printer-2', 'user_id': 'student_147', 'pages': 30, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.6, 'location': 'Computer Science'}
{'timestamp': '2025-07-16T03:40:47', 'printer_id': 'LA-Printer-1', 'user_id': 'student_054', 'pages': 14, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.7, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-04T04:39:48', 'printer_id': 'LA-Printer-2', 'user_id': 'student_037', 'pages': 30, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-27T05:28:32', 'printer_id': 'CS-Printer-2', 'user_id': 'staff_008', 'pages': 17, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-07-21T02:45:03', 'printer_id': 'EE-Printer-1', 'user_id': 'student_068', 'pages': 26, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.52, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T03:41:31', 'printer_id': 'EE-Printer-2', 'user_id': 'staff_008', 'pages': 19, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.95, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-11T15:17:58', 'printer_id': 'LA-Printer-1', 'user_id': 'student_095', 'pages': 12, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.6, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T05:30:51', 'printer_id': 'LA-Printer-2', 'user_id': 'student_159', 'pages': 13, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.26, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-19T09:38:07', 'printer_id': 'EE-Printer-3', 'user_id': 'staff_003', 'pages': 20, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Error', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-29T10:37:04', 'printer_id': 'EE-Printer-2', 'user_id': 'staff_007', 'pages': 18, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.36, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-11T00:19:02', 'printer_id': 'EE-Printer-2', 'user_id': 'student_122', 'pages': 22, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.44, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-31T06:56:57', 'printer_id': 'LA-Printer-2', 'user_id': 'student_154', 'pages': 21, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.42, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-17T02:50:44', 'printer_id': 'LA-Printer-1', 'user_id': 'student_165', 'pages': 2, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.1, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-30T13:24:40', 'printer_id': 'EE-Printer-1', 'user_id': 'student_004', 'pages': 16, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.32, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-02T01:43:11', 'printer_id': 'EE-Printer-3', 'user_id': 'student_009', 'pages': 16, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.8, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-10T15:11:37', 'printer_id': 'CS-Printer-2', 'user_id': 'student_101', 'pages': 25, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.5, 'location': 'Computer Science'}
{'timestamp': '2025-07-22T11:46:03', 'printer_id': 'LA-Printer-2', 'user_id': 'student_168', 'pages': 22, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.44, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-24T10:16:18', 'printer_id': 'LA-Printer-2', 'user_id': 'student_196', 'pages': 14, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.28, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-29T00:25:48', 'printer_id': 'LA-Printer-1', 'user_id': 'student_101', 'pages': 20, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.4, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-17T15:59:14', 'printer_id': 'LA-Printer-2', 'user_id': 'staff_009', 'pages': 5, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.1, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-11T02:21:17', 'printer_id': 'LA-Printer-2', 'user_id': 'staff_015', 'pages': 24, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.2, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-26T13:26:07', 'printer_id': 'LA-Printer-2', 'user_id': 'student_159', 'pages': 14, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.28, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-05T15:49:16', 'printer_id': 'EE-Printer-3', 'user_id': 'student_080', 'pages': 17, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.34, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-06T08:49:59', 'printer_id': 'CS-Printer-2', 'user_id': 'student_023', 'pages': 18, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.36, 'location': 'Computer Science'}
{'timestamp': '2025-07-29T02:41:13', 'printer_id': 'EE-Printer-2', 'user_id': 'student_188', 'pages': 11, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.22, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-15T12:38:47', 'printer_id': 'EE-Printer-2', 'user_id': 'student_037', 'pages': 4, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.2, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-25T07:36:22', 'printer_id': 'LA-Printer-1', 'user_id': 'student_167', 'pages': 7, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.35, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-09T14:17:34', 'printer_id': 'EE-Printer-3', 'user_id': 'student_160', 'pages': 27, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.54, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-31T08:44:07', 'printer_id': 'EE-Printer-3', 'user_id': 'student_080', 'pages': 10, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.5, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T12:30:01', 'printer_id': 'CS-Printer-2', 'user_id': 'student_175', 'pages': 30, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.6, 'location': 'Computer Science'}
{'timestamp': '2025-07-20T12:15:46', 'printer_id': 'CS-Printer-1', 'user_id': 'student_121', 'pages': 28, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.4, 'location': 'Computer Science'}
{'timestamp': '2025-07-20T04:20:49', 'printer_id': 'EE-Printer-1', 'user_id': 'student_191', 'pages': 14, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.28, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-27T16:18:58', 'printer_id': 'LA-Printer-2', 'user_id': 'student_109', 'pages': 29, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.58, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-19T15:26:07', 'printer_id': 'EE-Printer-1', 'user_id': 'student_184', 'pages': 28, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.56, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-25T07:11:35', 'printer_id': 'EE-Printer-1', 'user_id': 'student_076', 'pages': 1, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.05, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T06:28:42', 'printer_id': 'EE-Printer-1', 'user_id': 'student_047', 'pages': 5, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.25, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-15T04:29:37', 'printer_id': 'LA-Printer-2', 'user_id': 'student_188', 'pages': 27, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.54, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-03T11:11:23', 'printer_id': 'EE-Printer-3', 'user_id': 'student_035', 'pages': 18, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.36, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-01T01:42:16', 'printer_id': 'CS-Printer-2', 'user_id': 'student_099', 'pages': 9, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.18, 'location': 'Computer Science'}
{'timestamp': '2025-07-16T11:07:33', 'printer_id': 'CS-Printer-1', 'user_id': 'student_138', 'pages': 10, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-08-08T06:17:25', 'printer_id': 'EE-Printer-1', 'user_id': 'student_196', 'pages': 9, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-16T09:41:19', 'printer_id': 'CS-Printer-2', 'user_id': 'student_010', 'pages': 21, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.05, 'location': 'Computer Science'}
{'timestamp': '2025-08-06T10:45:39', 'printer_id': 'CS-Printer-3', 'user_id': 'student_068', 'pages': 15, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.75, 'location': 'Computer Science'}
